Time,Production
2017-01-28,22.3181
2017-01-29,22.2578
2017-01-30,22.2702
2017-01-31,22.3130
2017-02-01,22.3202
2017-02-02,22.2820
2017-02-03,22.2269
2017-02-04,22.3909
2017-02-05,22.4933
2017-02-06,22.4844
2017-02-07,22.5251
2017-02-08,22.7439
2017-02-09,22.6755
2017-02-10,22.7761
2017-02-11,22.7959
2017-02-12,22.8217
2017-02-13,22.8554
2017-02-14,22.9341
2017-02-15,22.7864
2017-02-16,22.8665
2017-02-17,22.7094
2017-02-18,22.7392
2017-02-19,22.4097
2017-02-20,22.3838
2017-02-21,22.4639
2017-02-22,22.3462
2017-02-23,22.4340
2017-02-24,22.2674
2017-02-25,22.4153
2017-02-26,22.5583
2017-02-27,22.6188
2017-02-28,21.0770
2017-03-01,21.4443
2017-03-02,21.6726
2017-03-03,22.5993
2017-03-04,22.2497
2017-03-05,21.2606
2017-03-06,23.0436
2017-03-07,22.7457
2017-03-08,22.9847
2017-03-09,23.1687
2017-03-10,22.8307
2017-03-11,21.3578
2017-03-12,21.6848
2017-03-13,21.0375
2017-03-14,21.6482
2017-03-15,19.4326
2017-03-16,20.4130
2017-03-17,20.4999
2017-03-18,19.7175
2017-03-19,21.0118
2017-03-20,20.9055
2017-03-21,21.3276
2017-03-22,21.3920
2017-03-23,20.8746
2017-03-24,20.6255
2017-03-25,20.6338
2017-03-26,20.8601
2017-03-27,20.8558
2017-03-28,20.9194
2017-03-29,20.8480
2017-03-30,20.5454
2017-03-31,21.0626
2017-04-01,21.7737
2017-04-02,20.7874
2017-04-03,20.6248
2017-04-04,20.6159
2017-04-05,20.5054
2017-04-06,20.7481
2017-04-07,20.9448
2017-04-08,21.0911
2017-04-09,21.1152
2017-04-10,21.0212
2017-04-11,20.9645
2017-04-12,21.0243
2017-04-13,21.2136
2017-04-14,21.2620
2017-04-15,20.9774
2017-04-16,20.9085
2017-04-17,21.2036
2017-04-18,21.3629
2017-04-19,21.1383
2017-04-20,21.1132
2017-04-21,20.5574
2017-04-22,20.8826
2017-04-23,20.7452
2017-04-24,20.8140
2017-04-25,20.8648
2017-04-26,21.2154
2017-04-27,20.9874
2017-04-28,21.0806
2017-04-29,21.0143
2017-04-30,21.1078
2017-05-01,21.4045
2017-05-02,21.4412
2017-05-03,21.2553
2017-05-04,21.1633
2017-05-05,21.2316
2017-05-06,21.2783
2017-05-07,21.1299
2017-05-08,21.4332
2017-05-09,21.4072
2017-05-10,21.9996
2017-05-11,21.1269
2017-05-12,21.5686
2017-05-13,20.1658
2017-05-14,20.1846
2017-05-15,20.3132
2017-05-16,20.2212
2017-05-17,20.4147
2017-05-18,20.5246
2017-05-19,20.6982
2017-05-20,20.7373
2017-05-21,20.7470
2017-05-22,20.6349
2017-05-23,20.9504
2017-05-24,20.8469
2017-05-25,20.9656
2017-05-26,21.0218
2017-05-27,20.9588
2017-05-28,21.1986
2017-05-29,21.1760
2017-05-30,20.9192
2017-05-31,20.9284
2017-06-01,20.6027
2017-06-02,20.6785
2017-06-03,20.8832
2017-06-04,20.4744
2017-06-05,20.8732
2017-06-06,20.9121
2017-06-07,21.3348
2017-06-08,21.0188
2017-06-09,21.0245
2017-06-10,20.9978
2017-06-11,20.9244
2017-06-12,20.9130
2017-06-13,20.7235
2017-06-14,20.5930
2017-06-15,21.0647
2017-06-16,20.8440
2017-06-17,20.6969
2017-06-18,20.1080
2017-06-19,20.3292
2017-06-20,20.6404
2017-06-21,21.1388
2017-06-22,20.8548
2017-06-23,20.9938
2017-06-24,20.7018
2017-06-25,20.4578
2017-06-26,20.6976
2017-06-27,20.5415
2017-06-28,20.9473
2017-06-29,20.7446
2017-06-30,20.5056
2017-07-01,20.0442
2017-07-02,20.9549
2017-07-03,20.9963
2017-07-04,21.4702
2017-07-05,20.9517
2017-07-06,21.0963
2017-07-07,20.9699
2017-07-08,20.9601
2017-07-09,20.0815
2017-07-10,20.1628
2017-07-11,20.1384
2017-07-12,20.6121
2017-07-13,20.7554
2017-07-14,21.0778
2017-07-15,21.0793
2017-07-16,21.2323
2017-07-17,21.2717
2017-07-18,21.5583
2017-07-19,20.9563
2017-07-20,20.2318
2017-07-21,20.6371
2017-07-22,20.6308
2017-07-23,20.7750
2017-07-24,20.4197
2017-07-25,20.6584
2017-07-26,20.7497
2017-07-27,21.0202
2017-07-28,21.0828
2017-07-29,20.6749
2017-07-30,21.1720
2017-07-31,20.9013
2017-08-01,20.8476
2017-08-02,20.7579
2017-08-03,20.7162
2017-08-04,20.8635
2017-08-05,20.9634
2017-08-06,20.9746
2017-08-07,20.7489
2017-08-08,20.7080
2017-08-09,20.6594
2017-08-10,20.5646
2017-08-11,20.2411
2017-08-12,20.3694
2017-08-13,20.5009
2017-08-14,20.8579
2017-08-15,20.4905
2017-08-16,20.8250
2017-08-17,21.0756
2017-08-18,18.5221
2017-08-19,15.4035
2017-08-20,15.3962
2017-08-21,15.4069
2017-08-22,15.5125
2017-08-23,14.1765
2017-08-24,13.5065
2017-08-25,13.0963
2017-08-26,13.1090
2017-08-27,12.3644
2017-08-28,12.4376
2017-08-29,12.5599
2017-08-30,12.4487
2017-08-31,12.5980
2017-09-01,12.4074
2017-09-02,12.6415
2017-09-03,12.5809
2017-09-04,12.3642
2017-09-05,12.5091
2017-09-06,12.4253
2017-09-07,12.4511
2017-09-08,12.4170
2017-09-09,12.6697
2017-09-10,12.6534
2017-09-11,12.6210
2017-09-12,12.4631
2017-09-13,12.5061
2017-09-14,12.4358
2017-09-15,12.9621
2017-09-16,13.2078
2017-09-17,12.9586
2017-09-18,12.6701
2017-09-19,12.3867
2017-09-20,12.3258
2017-09-21,12.6954
2017-09-22,12.6933
2017-09-23,12.4017
2017-09-24,12.3929
2017-09-25,12.4670
2017-09-26,12.3104
2017-09-27,12.3389
2017-09-28,12.4015
2017-09-29,12.2881
2017-09-30,12.4022
2017-10-01,12.4546
2017-10-02,12.4422
2017-10-03,12.5949
2017-10-04,12.9152
2017-10-05,12.6443
2017-10-06,12.4917
2017-10-07,12.3328
2017-10-08,12.5661
2017-10-09,12.4660
2017-10-10,12.4414
2017-10-11,12.7112
2017-10-12,12.4205
2017-10-13,11.8997
2017-10-14,12.0967
2017-10-15,12.1746
2017-10-16,12.4065
2017-10-17,12.7946
2017-10-18,12.2213
2017-10-19,12.0311
2017-10-20,12.1988
2017-10-21,12.8400
2017-10-22,12.5115
2017-10-23,12.8142
2017-10-24,12.3850
2017-10-25,12.3453
2017-10-26,12.4556
2017-10-27,12.2909
2017-10-28,12.4196
2017-10-29,12.1817
2017-10-30,11.5844
2017-10-31,12.4414
2017-11-01,12.6150
2017-11-02,12.3617
2017-11-03,12.4359
2017-11-04,12.4789
2017-11-05,12.4448
2017-11-06,12.4974
2017-11-07,12.3063
2017-11-08,12.4384
2017-11-09,12.6828
2017-11-10,12.5813
2017-11-11,12.4888
2017-11-12,12.6235
2017-11-13,12.4455
2017-11-14,12.4924
2017-11-15,12.3060
2017-11-16,12.3645
2017-11-17,12.4867
2017-11-18,12.7250
2017-11-19,12.4477
2017-11-20,12.4253
2017-11-21,12.2076
2017-11-22,12.4595
2017-11-23,12.0326
2017-11-24,12.4247
2017-11-25,12.1484
2017-11-26,12.3598
2017-11-27,12.0795
2017-11-28,12.0983
2017-11-29,12.3537
2017-11-30,12.3120
2017-12-01,12.4951
2017-12-02,12.4199
2017-12-03,12.5014
2017-12-04,12.5148
2017-12-05,12.5051
2017-12-06,12.5258
2017-12-07,12.5401
2017-12-08,12.8804
2017-12-09,12.7610
2017-12-10,12.8633
2017-12-11,12.6967
2017-12-12,12.8483
2017-12-13,12.7209
2017-12-14,12.9138
2017-12-15,13.0818
2017-12-16,13.1594
2017-12-17,12.8766
2017-12-18,12.9518
2017-12-19,12.8799
2017-12-20,12.8272
2017-12-21,12.9354
2017-12-22,12.7841
2017-12-23,12.7909
2017-12-24,12.7597
2017-12-25,12.5957
2017-12-26,12.7146
2017-12-27,12.7949
2017-12-28,12.9996
2017-12-29,12.9480
2017-12-30,12.9118
2017-12-31,12.8791
2018-01-01,12.9399
2018-01-02,13.1189
2018-01-03,12.7036
2018-01-04,12.3793
2018-01-05,12.6127
2018-01-06,12.4228
2018-01-07,12.4934
2018-01-08,12.5558
2018-01-09,12.6980
2018-01-10,12.9547
2018-01-11,13.0725
2018-01-12,13.1130
2018-01-13,12.8939
2018-01-14,13.1309
2018-01-15,13.2506
2018-01-16,13.1833
2018-01-17,13.4579
2018-01-18,13.3043
2018-01-19,13.9641
2018-01-20,13.5853
2018-01-21,13.6599
2018-01-22,13.3631
2018-01-23,13.6450
2018-01-24,13.5334
2018-01-25,13.5716
2018-01-26,13.5167
2018-01-27,13.6886
2018-01-28,13.5603
2018-01-29,13.4507
2018-01-30,13.6617
2018-01-31,13.4746
2018-02-01,13.7666
2018-02-02,13.6022
2018-02-03,13.7597
2018-02-04,13.8390
2018-02-05,13.7379
2018-02-06,13.5966
2018-02-07,13.5596
2018-02-08,13.5342
2018-02-09,13.5949
2018-02-10,13.9114
2018-02-11,13.6257
2018-02-12,13.6193
2018-02-13,13.5475
2018-02-14,13.5686
2018-02-15,13.7384
2018-02-16,13.6601
2018-02-17,13.7818
2018-02-18,13.6006
2018-02-19,13.4050
2018-02-20,13.5756
2018-02-21,13.5865
2018-02-22,13.5479
2018-02-23,13.7714
2018-02-24,13.6733
2018-02-25,13.5818
2018-02-26,13.5739
2018-02-27,13.6967
2018-02-28,13.6691
2018-03-01,13.7084
2018-03-02,13.8601
2018-03-03,13.9149
2018-03-04,13.9821
2018-03-05,13.9323
2018-03-06,13.7441
2018-03-07,13.8886
2018-03-08,13.9559
2018-03-09,13.9599
2018-03-10,13.9633
2018-03-11,13.8677
2018-03-12,13.8583
2018-03-13,13.3688
2018-03-14,13.6063
2018-03-15,13.7528
2018-03-16,13.6306
2018-03-17,13.7291
2018-03-18,13.6319
2018-03-19,13.5170
2018-03-20,11.0974
2018-03-21,11.2126
2018-03-22,11.7917
2018-03-23,12.1127
2018-03-24,10.4268
2018-03-25,10.5669
2018-03-26,8.5904
2018-03-27,8.5300
2018-03-28,8.5853
2018-03-29,8.6510
2018-03-30,8.6134
2018-03-31,8.6484
2018-04-01,8.6685
2018-04-02,8.6709
2018-04-03,8.0625
2018-04-04,8.0287
2018-04-05,7.7140
2018-04-06,7.5512
2018-04-07,7.9407
2018-04-08,7.9547
2018-04-09,8.0241
2018-04-10,7.8269
2018-04-11,7.7613
2018-04-12,7.9081
2018-04-13,7.9364
2018-04-14,7.6863
2018-04-15,7.7059
2018-04-16,8.0657
2018-04-17,7.9441
2018-04-18,8.0266
2018-04-19,8.3148
2018-04-20,8.1983
2018-04-21,8.1165
2018-04-22,8.3256
2018-04-23,8.3979
2018-04-24,8.3518
2018-04-25,8.5598
2018-04-26,8.4356
2018-04-27,8.3959
2018-04-28,8.6501
2018-04-29,8.3337
2018-04-30,8.1922
2018-05-01,8.8471
2018-05-02,8.5689
2018-05-03,8.6087
2018-05-04,8.3247
2018-05-05,8.3759
2018-05-06,8.5026
2018-05-07,8.5490
2018-05-08,8.6034
2018-05-09,8.4854
2018-05-10,8.5041
2018-05-11,8.5870
2018-05-12,8.4931
2018-05-13,8.3377
2018-05-14,8.2014
2018-05-15,7.2157
2018-05-16,7.0540
2018-05-17,7.0192
2018-05-18,7.0419
2018-05-19,7.0776
2018-05-20,7.1230
2018-05-21,7.2211
2018-05-22,7.2089
2018-05-23,7.1243
2018-05-24,9.4929
2018-05-25,9.2289
2018-05-26,9.3713
2018-05-27,9.5907
2018-05-28,9.5104
2018-05-29,9.7055
2018-05-30,9.8557
2018-05-31,9.8488
2018-06-01,9.8678
2018-06-02,9.8585
2018-06-03,9.8918
2018-06-04,9.8412
2018-06-05,9.8989
2018-06-06,9.9133
2018-06-07,9.8609
2018-06-08,9.8996
2018-06-09,9.9146
2018-06-10,9.8373
2018-06-11,9.8553
2018-06-12,9.9282
2018-06-13,10.2071
2018-06-14,10.2337
2018-06-15,10.2032
2018-06-16,9.8777
2018-06-17,10.1549
2018-06-18,9.8123
2018-06-19,10.0775
2018-06-20,10.2729
2018-06-21,10.3145
2018-06-22,10.3367
2018-06-23,10.2712
2018-06-24,10.4946
2018-06-25,10.5339
2018-06-26,10.4576
2018-06-27,10.6063
2018-06-28,10.5335
2018-06-29,10.5180
2018-06-30,10.5025
2018-07-01,10.4583
2018-07-02,10.6024
2018-07-03,10.6825
2018-07-04,10.5561
2018-07-05,10.4699
2018-07-06,10.4196
2018-07-07,10.4901
2018-07-08,10.5094
2018-07-09,10.4834
2018-07-10,10.5656
2018-07-11,10.5922
2018-07-12,10.7134
2018-07-13,10.6809
2018-07-14,10.7039
2018-07-15,10.7395
2018-07-16,10.6783
2018-07-17,10.7207
2018-07-18,10.7746
2018-07-19,10.7427
2018-07-20,10.9754
2018-07-21,10.9177
2018-07-22,10.9593
2018-07-23,10.9673
2018-07-24,10.7373
2018-07-25,10.7023
2018-07-26,10.7462
2018-07-27,10.7687
2018-07-28,10.6782
2018-07-29,10.6975
2018-07-30,10.6743
2018-07-31,10.7024
2018-08-01,10.7851
2018-08-02,10.8167
2018-08-03,10.7780
2018-08-04,10.8215
2018-08-05,10.8025
2018-08-06,10.7833
2018-08-07,10.8485
2018-08-08,10.8174
2018-08-09,10.7876
2018-08-10,10.8197
2018-08-11,10.7486
2018-08-12,10.7492
2018-08-13,10.7855
2018-08-14,10.2656
2018-08-15,10.3053
2018-08-16,10.3171
2018-08-17,10.3536
2018-08-18,10.3411
2018-08-19,10.4724
2018-08-20,10.4535
2018-08-21,10.4656
2018-08-22,10.5169
2018-08-23,10.5639
2018-08-24,10.6920
2018-08-25,10.7096
2018-08-26,10.6694
2018-08-27,10.7292
2018-08-28,10.6229
2018-08-29,10.6083
2018-08-30,10.6335
2018-08-31,10.6427
2018-09-01,10.5791
2018-09-02,10.5948
2018-09-03,10.6901
2018-09-04,10.6782
2018-09-05,10.6557
2018-09-06,10.7817
2018-09-07,10.7815
2018-09-08,10.7531
2018-09-09,10.7719
2018-09-10,10.7901
2018-09-11,10.7736
2018-09-12,10.7417
2018-09-13,10.7913
2018-09-14,10.7533
2018-09-15,10.9355
2018-09-16,10.9430
2018-09-17,10.9254
2018-09-18,10.9561
2018-09-19,10.9755
2018-09-20,11.0323
2018-09-21,11.0893
2018-09-22,11.1179
2018-09-23,11.0954
2018-09-24,11.0304
2018-09-25,11.0099
2018-09-26,11.0231
2018-09-27,11.0404
2018-09-28,11.0650
2018-09-29,11.0679
2018-09-30,11.1295
2018-10-01,11.1644
2018-10-02,11.1431
2018-10-03,11.2064
2018-10-04,11.2326
2018-10-05,11.1518
2018-10-06,11.1866
2018-10-07,11.2337
2018-10-08,11.1828
2018-10-09,11.2473
2018-10-10,11.1662
2018-10-11,11.1235
2018-10-12,11.0583
2018-10-13,11.0304
2018-10-14,11.0783
2018-10-15,11.0480
2018-10-16,11.3827
2018-10-17,10.8256
2018-10-18,10.8122
2018-10-19,10.8896
2018-10-20,11.1764
2018-10-21,11.2893
2018-10-22,11.2642
2018-10-23,11.4310
2018-10-24,11.4401
2018-10-25,10.8929
2018-10-26,11.2097
2018-10-27,11.4509
2018-10-28,11.2660
2018-10-29,11.1417
2018-10-30,11.2187
2018-10-31,11.2918
2018-11-01,11.2618
2018-11-02,11.2331
2018-11-03,11.1960
2018-11-04,11.2466
2018-11-05,11.1852
2018-11-06,11.2242
2018-11-07,11.5295
2018-11-08,11.6428
2018-11-09,11.4527
2018-11-10,11.6999
2018-11-11,11.7329
2018-11-12,11.8073
2018-11-13,11.7335
2018-11-14,11.8418
2018-11-15,11.8802
2018-11-16,11.9212
2018-11-17,11.8505
2018-11-18,11.8320
2018-11-19,11.9786
2018-11-20,11.2756
2018-11-21,10.9826
2018-11-22,10.9727
2018-11-23,11.0487
2018-11-24,10.9314
2018-11-25,10.5183
2018-11-26,10.6977
2018-11-27,10.8203
2018-11-28,10.4677
2018-11-29,10.8618
2018-11-30,10.7708
2018-12-01,10.7410
2018-12-02,10.7718
2018-12-03,10.8934
2018-12-04,10.9187
2018-12-05,10.9869
2018-12-06,11.1073
2018-12-07,11.0617
2018-12-08,11.0993
2018-12-09,11.1644
2018-12-10,11.1902
2018-12-11,11.2471
2018-12-12,11.2818
2018-12-13,11.2132
2018-12-14,11.2668
2018-12-15,10.9505
2018-12-16,11.0618
2018-12-17,11.3146
2018-12-18,11.0783
2018-12-19,11.0767
2018-12-20,11.1427
2018-12-21,11.0487
2018-12-22,10.8203
2018-12-23,10.8873
2018-12-24,10.9969
2018-12-25,11.4466
2018-12-26,10.9505
2018-12-27,10.7386
2018-12-28,10.7306
2018-12-29,11.1873
2018-12-30,10.7262
2018-12-31,10.7001
